id,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
5560406,2008,10,19,7,1234,1200,1422,1353,OO,5779,N221SW,108,113,93,29,34,SFO,OTH,412,4,11,0,N,0,0,0,0,0,29
6592503,2008,12,19,5,1805,1748,1824,1807,YV,2734,N7291Z,79,79,62,17,17,PHX,LGB,355,4,13,0,N,0,0,0,17,0,0
4981870,2008,9,7,7,1645,1635,1732,1715,OH,6531,N641CA,107,100,79,17,10,CVG,MCI,539,4,24,0,N,0,10,0,7,0,0
330110,2008,1,22,2,1442,1434,1542,1539,EV,4381,N917EV,60,65,44,3,8,AVL,ATL,164,8,8,0,N,0,,,,,
472832,2008,1,24,4,1902,1845,2024,2022,9E,5841,89239E,82,97,54,2,17,ELM,DTW,331,12,16,0,N,0,,,,,
4116780,2008,7,15,2,642,630,904,855,AA,1047,N5FMAA,142,145,126,9,12,BWI,MIA,946,5,11,0,N,0,,,,,
6714137,2008,12,18,4,2003,1940,2129,2122,US,1614,N745VJ,86,102,72,7,23,CLT,ROC,573,3,11,0,N,0,,,,,
123109,2008,1,23,3,1415,1319,1524,1447,XE,2758,N14943,69,88,47,37,56,PVD,EWR,160,9,13,0,N,0,0,0,37,0,0
1037821,2008,2,2,6,600,550,933,928,9E,3715,89829E,153,158,115,5,10,OKC,DTW,900,17,21,0,N,0,,,,,
6801119,2008,12,19,5,2254,2200,2358,2306,FL,440,N308AT,124,126,105,52,54,ATL,MKE,669,8,11,0,N,0,0,0,0,0,52
2762147,2008,5,30,5,1523,1517,1707,1704,FL,364,N893AT,104,107,87,3,6,PBI,ATL,545,8,9,0,N,0,,,,,
5899348,2008,10,28,2,1813,1720,2056,2031,B6,411,N535JB,343,371,326,25,53,BOS,SAN,2588,2,15,0,N,0,25,0,0,0,0
3351825,2008,6,6,5,2018,1929,2216,2152,FL,357,N959AT,118,143,99,24,49,LGA,ATL,761,7,12,0,N,0,0,0,0,0,24
6544509,2008,12,28,7,920,905,1735,1650,WN,653,N790SW,315,285,285,45,15,LAS,PHL,2176,18,12,0,N,0,0,0,45,0,0
546725,2008,1,1,2,1757,1720,2020,2000,B6,660,N635JB,143,160,123,20,37,MCO,SYR,1053,5,15,0,N,0,0,0,0,0,20
2739351,2008,5,30,5,847,830,945,925,F9,851,N944FR,118,115,97,20,17,DEN,PHX,602,3,18,0,N,0,17,0,3,0,0
4018797,2008,7,30,3,1848,1725,2317,2125,MQ,3847,N518AE,209,180,148,112,83,DFW,MDT,1232,3,58,0,N,0,47,0,29,0,36
1086327,2008,2,14,4,1147,1105,1521,1450,AA,1600,N421AA,154,165,141,31,42,DFW,DCA,1192,3,10,0,N,0,31,0,0,0,0
1221343,2008,3,17,1,1310,1245,1530,1505,WN,1074,N609SW,80,80,65,25,25,BHM,TPA,460,7,8,0,N,0,25,0,0,0,0
3074372,2008,6,26,4,2038,1955,2122,2025,WN,174,N663SW,104,90,73,57,43,JAX,BNA,484,6,25,0,N,0,2,0,14,0,41
1514230,2008,3,17,1,1511,1457,1756,1750,EV,4573,N825AS,105,113,90,6,14,MLI,ATL,633,9,6,0,N,0,,,,,
1373337,2008,3,17,1,2109,1915,2303,2009,OO,5891,N929SW,114,54,37,174,114,MKE,ORD,67,6,71,0,N,0,0,0,174,0,0
2397374,2008,5,5,1,1723,1610,1934,1825,WN,486,N607SW,71,75,61,69,73,STL,CMH,410,4,6,0,N,0,0,0,0,0,69
577588,2008,1,21,1,849,830,1133,1131,CO,1592,N12109,164,181,133,2,19,EWR,MCO,938,6,25,0,N,0,,,,,
3131230,2008,6,9,1,1538,1530,1624,1619,YV,1038,N654BR,46,49,36,5,8,HNL,ITO,216,3,7,0,N,0,,,,,
4594493,2008,8,6,3,1956,1930,2113,2058,FL,1940,N604AT,77,88,58,15,26,ATL,MCO,403,7,12,0,N,0,15,0,0,0,0
5307773,2008,9,4,4,1050,955,1604,1515,AA,1768,N442AA,194,200,172,49,55,PHX,ORD,1440,6,16,0,N,0,0,0,49,0,0
6917780,2008,12,1,1,1403,1150,1715,1500,AA,1184,N292AA,132,130,108,135,133,ORD,EWR,719,6,18,0,N,0,0,0,27,0,108
2167380,2008,4,16,3,829,820,941,940,MQ,3154,N853AE,72,80,61,1,9,SNA,SJC,342,2,9,0,N,0,,,,,
2299795,2008,4,9,3,1141,1120,1300,1230,AA,1743,N3CFAA,199,190,174,30,21,DFW,SNA,1205,10,15,0,N,0,16,0,9,0,5
336470,2008,1,6,7,1631,1335,1813,1526,EV,4590,N713EV,102,111,80,167,176,ATL,EYW,646,3,19,0,N,0,167,0,0,0,0
3533202,2008,6,21,6,741,730,953,947,AS,340,N944AS,132,137,112,6,11,SEA,OAK,671,5,15,0,N,0,,,,,
116247,2008,1,11,5,1221,1155,1632,1349,XE,3114,N14905,251,114,86,163,26,CAE,EWR,602,6,159,0,N,0,0,0,163,0,0
1799603,2008,4,6,7,1902,1845,2017,1955,WN,1137,N736SA,75,70,59,22,17,BUR,OAK,325,6,10,0,N,0,8,0,5,0,9
1352375,2008,3,4,2,1432,1333,1447,1400,OO,6760,N908SW,75,87,57,47,59,SDF,ORD,286,6,12,0,N,0,47,0,0,0,0
936645,2008,2,21,4,2024,2011,2122,2059,F9,611,N927FR,178,168,135,23,13,IND,DEN,977,11,32,0,N,0,0,0,10,0,13
1443132,2008,3,5,3,1826,1800,2020,2005,US,70,N156AW,174,185,156,15,26,IAH,PHX,1009,8,10,0,N,0,15,0,0,0,0
3842387,2008,7,7,1,1400,1102,1914,1348,UA,360,N567UA,254,106,81,326,178,ORD,IAD,589,9,164,0,N,0,0,0,326,0,0
4556378,2008,8,6,3,1343,1320,1541,1504,EV,4157,N379CA,118,104,79,37,23,ORF,ATL,516,19,20,0,N,0,23,0,14,0,0
4606756,2008,8,22,5,1240,1108,1342,1218,FL,284,N970AT,122,130,103,84,92,ATL,HOU,696,6,13,0,N,0,0,0,0,0,84
6825871,2008,12,1,1,1857,1845,2111,2125,MQ,3602,N902MQ,134,160,114,-14,12,MKE,DFW,853,6,14,0,N,0,,,,,
420164,2008,1,18,5,1030,945,1209,1110,MQ,4796,N722AE,99,85,54,59,45,LGA,DCA,214,2,43,0,N,0,45,0,14,0,0
3684544,2008,7,27,7,1528,1405,1817,1700,WN,1139,N657SW,109,115,93,77,83,BHM,BWI,682,7,9,0,N,0,0,0,77,0,0
3567506,2008,6,13,5,1931,1920,2247,2239,CO,1662,N76505,136,139,111,8,11,IAH,RSW,861,4,21,0,N,0,,,,,
4138370,2008,7,24,4,2108,2005,2345,2245,AA,1830,N5BTAA,337,340,311,60,63,MIA,SFO,2585,9,17,0,N,0,0,10,0,0,50
5813382,2008,10,20,1,1027,1015,1212,1210,9E,5614,89779E,105,115,85,2,12,MSP,XNA,596,7,13,0,N,0,,,,,
2410793,2008,5,9,5,2006,1940,2237,2220,WN,3502,N607SW,91,100,78,17,26,SAN,ABQ,628,4,9,0,N,0,1,0,0,0,16
4788670,2008,8,16,6,1245,1220,2143,2106,B6,644,N637JB,358,346,320,37,25,SFO,JFK,2586,15,23,0,N,0,0,0,12,0,25
1078538,2008,2,5,2,1331,1310,,1555,AA,1289,N538AA,,225,,,21,PHL,DFW,1302,,21,0,N,1,,,,,
3020280,2008,6,10,2,1935,1920,2026,2015,WN,98,N523SW,51,55,42,11,15,HRL,SAT,233,3,6,0,N,0,,,,,
6966207,2008,12,23,2,2047,2005,2,2344,B6,1069,N236JB,255,279,236,18,42,JFK,AUS,1522,4,15,0,N,0,0,0,0,0,18
5491263,2008,10,16,4,614,505,1039,928,XE,2532,N11127,145,143,130,71,69,TUS,IAH,936,6,9,0,N,0,0,0,71,0,0
6533488,2008,12,24,3,1926,1850,2049,2015,WN,1084,N665WN,83,85,60,34,36,OAK,LAS,407,8,15,0,N,0,10,0,0,0,24
4975319,2008,9,25,4,1755,1623,1904,1742,YV,7118,N434YV,69,79,55,82,92,CPR,DEN,230,7,7,0,N,0,0,0,0,0,82
3006890,2008,6,6,5,1034,950,1033,955,WN,1224,N731SA,59,65,45,38,44,DTW,MDW,229,5,9,0,N,0,0,0,0,0,38
864881,2008,2,14,4,1122,1040,1437,1333,US,4,N624AW,255,233,213,64,42,ORD,PHX,1440,6,36,0,N,0,42,0,22,0,0
4792337,2008,8,23,6,1821,1815,2144,2129,B6,217,N662JB,383,374,309,15,6,JFK,LGB,2465,48,26,0,N,0,0,0,15,0,0
6515053,2008,12,18,4,1825,1730,2057,2015,WN,2113,N647SW,92,105,80,42,55,OAK,SLC,588,2,10,0,N,0,6,0,0,0,36
6213381,2008,11,22,6,1501,1445,1747,1744,DL,793,N905DL,106,119,78,3,16,ORD,ATL,606,11,17,0,N,0,,,,,
6992357,2008,12,3,3,2004,1857,2245,2159,CO,1700,N13110,161,182,138,46,67,FLL,EWR,1065,8,15,0,N,0,0,0,0,0,46
1048603,2008,2,6,3,1415,1325,1546,1442,9E,5811,87109E,91,77,40,64,50,IND,DTW,231,25,26,0,N,0,0,0,14,0,50
4498120,2008,8,4,1,2011,2000,2023,2024,US,1400,N959UW,72,84,58,-1,11,CLT,BNA,329,3,11,0,N,0,,,,,
3755792,2008,7,25,5,2135,1921,2251,2045,YV,7091,N445YV,76,84,60,126,134,DEN,DRO,251,2,14,0,N,0,126,0,0,0,0
1511697,2008,3,29,6,1226,1209,1419,1410,EV,4493,N753EV,113,121,99,9,17,EYW,ATL,646,9,5,0,N,0,,,,,
2139860,2008,4,4,5,2044,1833,2308,2039,FL,553,N975AT,144,126,117,149,131,BUF,ATL,712,6,21,0,N,0,0,0,18,0,131
472088,2008,1,26,6,1511,1505,1611,1615,9E,5822,89649E,60,70,38,-4,6,CMH,DTW,155,10,12,0,N,0,,,,,
5967273,2008,11,11,2,1721,1625,1807,1715,WN,35,N503SW,46,50,36,52,56,HOU,CRP,187,3,7,0,N,0,0,0,0,0,52
1196978,2008,3,9,7,2027,2005,2317,2250,WN,210,N735SA,170,165,154,27,22,PHX,PDX,1009,3,13,0,N,0,5,0,5,0,17
28543,2008,1,11,5,1106,1100,1238,1245,WN,73,N349SW,92,105,76,-7,6,SEA,SMF,605,3,13,0,N,0,,,,,
1400695,2008,3,30,7,1424,1405,1540,1528,UA,118,N308UA,76,83,57,12,19,LAX,SFO,337,3,16,0,N,0,,,,,
1066414,2008,2,19,2,1042,1010,1506,1430,AA,712,N3BFAA,204,200,177,36,32,DFW,LGA,1389,6,21,0,N,0,0,0,36,0,0
5491691,2008,10,16,4,1216,1112,1403,1309,XE,3092,N11140,107,117,87,54,64,IAH,MCI,643,4,16,0,N,0,0,8,0,0,46
3854223,2008,7,29,2,808,801,1000,942,UA,704,N921UA,112,101,79,18,7,SFO,PDX,550,11,22,0,N,0,7,0,11,0,0
3861577,2008,7,5,6,13,2300,851,727,UA,1068,N595UA,338,327,309,84,73,HNL,LAX,2556,12,17,0,N,0,0,0,11,0,73
3389665,2008,6,10,2,1610,1520,1723,1635,MQ,3608,N503AE,73,75,55,48,50,SGF,DFW,364,5,13,0,N,0,0,0,0,0,48
2497921,2008,5,2,5,2220,2020,19,2235,XE,2985,N12934,119,135,82,104,120,EWR,DTW,487,6,31,0,N,0,4,0,0,0,100
1620614,2008,3,13,4,1152,1140,1423,1438,NW,843,N548US,331,358,315,-15,12,MSP,ANC,2518,6,10,0,N,0,,,,,
924102,2008,2,2,6,2159,2135,2241,2224,EV,4650,N928EV,42,49,28,17,24,ATL,AGS,143,4,10,0,N,0,0,0,17,0,0
2095007,2008,4,21,1,1049,805,1351,1140,DL,1629,N939DL,182,215,161,131,164,BOS,FLL,1237,6,15,0,N,0,0,0,0,0,131
1257623,2008,3,27,4,2117,2045,2229,2205,WN,3137,N206WN,72,80,56,24,32,RDU,PHL,336,9,7,0,N,0,0,0,0,0,24
4180298,2008,7,30,3,2110,1950,2342,2153,B6,1080,N198JB,152,123,118,109,80,CLT,JFK,541,13,21,0,N,0,0,0,109,0,0
5157,2008,1,4,5,1216,1200,1349,1330,WN,3679,N495WN,93,90,73,19,16,SAN,OAK,446,4,16,0,N,0,2,0,3,0,14
3557484,2008,6,23,1,1931,1525,2040,1714,CO,1191,N19621,69,109,48,206,246,BOS,EWR,200,9,12,0,N,0,0,0,206,0,0
6539802,2008,12,26,5,1603,1550,2053,2050,WN,3154,N441WN,170,180,155,3,13,SAN,MCI,1333,8,7,0,N,0,,,,,
1408908,2008,3,24,1,911,850,1152,1135,UA,382,N436UA,101,105,80,17,21,ORD,IAD,589,6,15,0,N,0,17,0,0,0,0
4142684,2008,7,13,7,1533,1525,1823,1800,AA,2025,N3DJAA,170,155,140,23,8,DCA,MIA,920,8,22,0,N,0,0,0,21,0,2
1631265,2008,3,15,6,2100,1921,2337,2135,NW,1584,N763NW,157,134,120,122,99,DTW,JAX,814,11,26,0,N,0,99,0,23,0,0
3935286,2008,7,23,3,1635,1605,1815,1755,EV,4186,N738EV,100,110,80,20,30,PHF,ATL,508,7,13,0,N,0,0,0,20,0,0
1737139,2008,3,23,7,1342,1310,1733,1608,B6,509,N558JB,231,178,206,85,32,EWR,FLL,1065,3,22,0,N,0,0,0,53,0,32
1687667,2008,3,9,7,1857,1755,2109,2020,AA,1339,N4YFAA,252,265,224,49,62,ORD,SAN,1723,3,25,0,N,0,12,0,0,0,37
3934212,2008,7,30,3,1336,1320,1535,1504,EV,4157,N752EV,119,104,82,31,16,ORF,ATL,516,18,19,0,N,0,0,16,15,0,0
6970970,2008,12,31,3,1800,1349,2106,1650,B6,73,N624JB,186,181,142,256,251,JFK,PBI,1028,14,30,0,N,0,15,0,5,0,236
4157932,2008,7,18,5,1214,1139,1321,1242,AS,167,N763AS,67,63,58,39,35,DLG,ANC,329,4,5,0,N,0,0,0,4,35,0
6525028,2008,12,21,7,1056,1045,1314,1315,WN,694,N203WN,78,90,66,-1,11,STL,CLE,487,5,7,0,N,0,,,,,
3914083,2008,7,1,2,1020,1000,1230,1210,WN,2971,N368SW,70,70,57,20,20,PHX,ELP,347,3,10,0,N,0,20,0,0,0,0
6934322,2008,12,14,7,1826,1740,2101,2010,AA,1869,N259AA,215,210,171,51,46,FLL,ORD,1182,25,19,0,N,0,0,0,51,0,0
5055853,2008,9,9,2,1610,1255,1746,1413,UA,643,N802UA,156,138,116,213,195,EWR,ORD,719,12,28,0,N,0,0,42,18,0,153
3317272,2008,6,20,5,1411,1234,1654,1519,EV,4240,N761EV,163,165,140,95,97,MHT,ATL,952,4,19,0,N,0,95,0,0,0,0
6936208,2008,12,20,6,2123,2035,2247,2210,AA,1955,N4WAAA,144,155,125,37,48,DFW,PHX,868,4,15,0,N,0,18,0,0,0,19
4586281,2008,8,17,7,2145,2135,2311,2309,F9,667,N922FR,146,154,127,2,10,DEN,SFO,967,7,12,0,N,0,,,,,
4598048,2008,8,10,7,1906,1854,2128,2102,FL,567,N283AT,202,188,178,26,12,MIA,MDW,1182,6,18,0,N,0,0,0,14,0,12
344271,2008,1,29,2,1117,1035,1342,1250,EV,4860,N827AS,85,75,62,52,42,EVV,ATL,350,13,10,0,N,0,0,0,10,0,42
1603714,2008,3,8,6,1150,1115,1403,1333,NW,115,N528US,193,198,169,30,35,MSP,PHX,1276,3,21,0,N,0,0,0,0,0,30
714040,2008,2,27,3,2204,2130,2324,2259,XE,2043,N13913,80,89,48,25,34,EWR,BTV,266,6,26,0,N,0,1,0,0,0,24
1523667,2008,3,16,7,1249,1238,1506,1455,EV,4883,N933EV,137,137,114,11,11,ATL,PVD,903,3,20,0,N,0,,,,,
145715,2008,1,24,4,1755,1735,1904,1844,YV,2674,N918FJ,69,69,41,20,20,CLT,ORF,290,7,21,0,N,0,0,0,0,0,20
3261892,2008,6,6,5,1655,1555,2117,1848,US,1892,N713UW,202,113,100,149,60,ORD,CLT,599,9,93,0,N,0,13,0,89,0,47
1205929,2008,3,12,3,2046,2040,2144,2145,WN,126,N241WN,58,65,45,-1,6,LAS,BUR,223,4,9,0,N,0,,,,,
3103758,2008,6,19,4,1552,1450,1813,1612,XE,2097,N24128,201,142,126,121,62,IAH,COS,809,8,67,0,N,0,0,30,59,0,32
1649711,2008,3,17,1,1246,1150,1354,1309,9E,5704,86749E,128,139,109,45,56,PIT,MEM,652,6,13,0,N,0,0,0,0,0,45
3368126,2008,6,27,5,1944,1849,2231,2125,FL,668,N972AT,167,156,136,66,55,HPN,MCO,972,8,23,0,N,0,0,0,11,0,55
3339628,2008,6,3,2,1617,1603,1720,1644,F9,406,N931FR,183,161,160,36,14,IND,DEN,977,10,13,0,N,0,10,0,26,0,0
3736121,2008,7,14,1,1447,1436,1625,1605,XE,2976,N12921,158,149,133,20,11,SAV,IAH,851,5,20,0,N,0,11,0,9,0,0
252469,2008,1,23,3,1817,1745,1905,1838,UA,1491,N460UA,108,113,91,27,32,DEN,LAS,629,7,10,0,N,0,0,0,0,0,27
5784381,2008,10,8,3,2137,2125,2335,2310,NW,399,N318US,238,225,219,25,12,MSP,SMF,1518,7,12,0,N,0,12,0,13,0,0
6902106,2008,12,8,1,1943,1850,2120,2010,AA,427,N4WTAA,217,200,199,70,53,AUS,LAX,1242,8,10,0,N,0,0,0,17,0,53
6517559,2008,12,19,5,2157,1925,2254,2035,WN,1712,N368SW,57,70,42,139,152,LAS,LAX,236,7,8,0,N,0,19,0,0,0,120
4564198,2008,8,19,2,1427,1101,1543,1233,EV,4399,N758EV,76,92,64,190,206,ATL,RIC,481,4,8,0,N,0,190,0,0,0,0
32578,2008,1,13,7,1822,1745,2019,1945,WN,1857,N631SW,177,180,154,34,37,FLL,STL,1056,4,19,0,N,0,7,0,0,0,27
1512515,2008,3,7,5,1123,1110,1223,1210,EV,4520,N924EV,60,60,46,13,13,VLD,ATL,208,8,6,0,N,0,,,,,
1752559,2008,3,6,4,1911,1900,2038,2055,CO,624,N12313,87,115,58,-17,11,CLE,EWR,404,10,19,0,N,0,,,,,
869776,2008,2,18,1,2351,2330,911,828,US,47,N910AW,380,358,351,43,21,LIH,PHX,2979,16,13,0,N,0,21,0,22,0,0
2349525,2008,4,11,5,2108,2055,2329,2225,CO,757,N26208,321,270,243,64,13,CLE,LAS,1825,14,64,0,N,0,13,0,51,0,0
2480321,2008,5,30,5,2024,1910,2147,2025,WN,2010,N646SW,83,75,54,82,74,SJC,LAX,308,7,22,0,N,0,1,0,8,0,73
2264237,2008,4,28,1,828,820,1615,1610,AA,280,N5ERAA,287,290,262,5,8,LAX,MIA,2342,4,21,0,N,0,,,,,
2101460,2008,4,27,7,1840,1830,2135,2110,DL,635,N3741S,295,280,226,25,10,JFK,DEN,1626,6,63,0,N,0,10,0,15,0,0
555139,2008,1,17,4,1502,1440,1805,1732,B6,62,N506JB,183,172,139,33,22,FLL,JFK,1069,17,27,0,N,0,9,0,11,0,13
4457944,2008,8,23,6,736,721,1628,1621,UA,112,N527UA,352,360,332,7,15,ANC,ORD,2846,4,16,0,N,0,,,,,
2650134,2008,5,5,1,1653,1630,1853,1820,US,994,N531AU,120,110,80,33,23,CLT,BUF,546,2,38,0,N,0,23,0,10,0,0
3098374,2008,6,23,1,928,915,1111,1100,XE,3018,N27962,103,105,77,11,13,DTW,EWR,487,10,16,0,N,0,,,,,
3952397,2008,7,23,3,1842,1640,2052,1858,EV,4714,N684BR,130,138,113,114,122,AVP,ATL,714,10,7,0,N,0,0,114,0,0,0
1785833,2008,3,13,4,1751,1725,1902,1839,DL,1537,N907DL,71,74,47,23,26,ATL,CLT,227,9,15,0,N,0,23,0,0,0,0
671374,2008,2,22,5,1909,1805,2034,1930,WN,1470,N304SW,85,85,73,64,64,RNO,SAN,488,4,8,0,N,0,4,0,0,0,60
6586339,2008,12,10,3,2100,1936,2201,2100,YV,7195,N27185,61,84,43,61,84,IAD,JFK,228,4,14,0,N,0,0,0,61,0,0
1312437,2008,3,7,5,1906,1755,2045,1925,YV,7073,N506MJ,99,90,38,80,71,IAD,LGA,229,5,56,0,N,0,0,0,80,0,0
3004518,2008,6,5,4,2201,2150,2354,2325,WN,2127,N231WN,233,215,209,29,11,MDW,PHX,1444,5,19,0,N,0,11,0,18,0,0
3039420,2008,6,16,1,1335,1325,1439,1435,WN,2882,N663SW,64,70,49,4,10,BDL,BWI,283,3,12,0,N,0,,,,,
6652077,2008,12,30,2,808,800,1007,959,OO,6447,N768SK,179,179,154,8,8,HSV,DEN,1048,11,14,0,N,0,,,,,
3550619,2008,6,24,2,2203,2105,49,2343,B6,399,N563JB,166,158,130,66,58,LGA,MCO,950,4,32,0,N,0,0,0,8,0,58
846753,2008,2,10,7,741,730,953,927,UA,1591,N473UA,192,177,175,26,11,MCO,ORD,1005,6,11,0,N,0,11,0,15,0,0
1399070,2008,3,14,5,1442,1320,2229,2119,UA,62,N675UA,287,299,259,70,82,LIH,SFO,2447,9,19,0,N,0,70,0,0,0,0
4570294,2008,8,11,1,2124,1650,2328,1918,EV,4602,N879AS,64,88,51,250,274,EVV,ATL,350,7,6,0,N,0,250,0,0,0,0
6027234,2008,11,30,7,1930,1835,2022,1930,WN,2174,N341SW,52,55,42,52,55,AUS,DAL,189,2,8,0,N,0,17,0,0,0,35
792513,2008,2,18,1,1611,1307,1741,1435,OO,5785,N580SW,90,88,74,186,184,CEC,SFO,304,5,11,0,N,0,0,0,0,0,186
6631740,2008,12,29,1,1006,922,1113,1029,OO,5448,N299SW,67,67,52,44,44,SBP,SFO,191,8,7,0,N,0,0,0,44,0,0
5583834,2008,10,23,4,1335,1329,1609,1607,UA,47,N546UA,334,338,311,2,6,LAX,OGG,2486,5,18,0,N,0,,,,,
1410867,2008,3,5,3,1919,1846,28,19,UA,430,N430UA,189,213,173,9,33,DEN,EWR,1605,4,12,0,N,0,,,,,
3856995,2008,7,27,7,1222,700,1356,818,UA,794,N849UA,94,78,65,338,322,JAC,DEN,406,7,22,0,N,0,322,0,16,0,0
6119737,2008,11,21,5,1715,1654,1829,1819,OO,6304,N962SW,74,85,57,10,21,BIL,DEN,455,9,8,0,N,0,,,,,
1107673,2008,2,5,2,1436,1410,1658,1633,AS,640,N303AS,142,143,118,25,26,SEA,LAS,866,10,14,0,N,0,0,0,0,0,25
4164120,2008,7,1,2,1034,1015,1257,1249,B6,197,N661JB,323,334,285,8,19,JFK,LAS,2248,9,29,0,N,0,,,,,
5506836,2008,10,6,1,2028,1824,2131,1959,YV,7044,N593ML,63,95,44,92,124,IAD,LGA,229,6,13,0,N,0,0,0,92,0,0
3063514,2008,6,23,1,1846,1725,1937,1825,WN,1855,N701GS,51,60,41,72,81,DAL,SAT,248,3,7,0,N,0,72,0,0,0,0
4812167,2008,8,20,3,1522,1435,1646,1546,CO,1015,N17619,84,71,45,60,47,IAH,DFW,224,8,31,0,N,0,0,47,13,0,0
4659945,2008,8,10,7,2301,1800,20,1945,MQ,4735,N736DT,79,105,60,275,301,RDU,LGA,431,9,10,0,N,0,0,0,275,0,0
5679448,2008,10,28,2,2210,2140,2353,2312,DL,868,N930DL,103,92,72,41,30,ATL,DAY,432,9,22,0,N,0,30,0,11,0,0
4773008,2008,8,16,6,1338,1330,1811,1757,AS,88,N596AS,213,207,185,14,8,ANC,SEA,1449,7,21,0,N,0,,,,,
3090033,2008,6,26,4,1041,1023,1226,1215,XE,2150,N25504,105,112,82,11,18,GRR,EWR,605,14,9,0,N,0,,,,,
6749711,2008,12,24,3,1905,1855,141,2300,DL,137,N3739P,,425,,,10,JFK,LAX,2475,8,117,0,N,1,,,,,
848373,2008,2,1,5,1629,1555,1855,1824,US,1221,N441US,146,149,122,31,34,FLL,DCA,899,4,20,0,N,0,0,0,0,0,31
4964278,2008,9,8,1,2214,2205,2306,2307,YV,7133,N503MJ,52,62,34,-1,9,IAD,ORF,157,2,16,0,N,0,,,,,
4656150,2008,8,1,5,1916,1910,2053,2055,MQ,4502,N632AE,37,45,22,-2,6,ORD,AZO,122,2,13,0,N,0,,,,,
5461218,2008,10,26,7,2127,2110,2308,2325,WN,208,N412WN,101,135,90,-17,17,PHX,SFO,651,5,6,0,N,0,,,,,
2276122,2008,4,22,2,1526,1425,1754,1715,AA,751,N3CLAA,208,230,183,39,61,LGA,DFW,1389,6,19,0,N,0,0,0,0,0,39
3234690,2008,6,4,3,1640,1445,1738,1551,UA,621,N516UA,118,126,93,107,115,DCA,ORD,612,7,18,0,N,0,0,107,0,0,0
3845098,2008,7,27,7,1853,1638,1926,1715,UA,429,N379UA,93,97,69,131,135,PIT,ORD,412,6,18,0,N,0,21,0,0,0,110
5134101,2008,9,3,3,1342,1333,1608,1606,EV,4586,N846AS,86,93,68,2,9,LIT,ATL,453,10,8,0,N,0,,,,,
1636901,2008,3,3,1,1725,1604,1957,1832,OH,5637,N678CA,152,148,94,85,81,JFK,DTW,508,18,40,0,N,0,0,0,4,0,81
6901954,2008,12,27,6,1539,1440,1744,1610,AA,418,N545AA,125,90,57,94,59,DFW,MCI,460,7,61,0,N,0,22,0,35,0,37
997215,2008,2,26,2,1614,1555,1824,1755,MQ,4510,N923AE,70,60,39,29,19,ORD,FNT,223,3,28,0,N,0,0,0,11,0,18
4419090,2008,8,9,6,2003,1955,2122,2113,OO,6817,N944SW,139,138,113,9,8,ORD,RAP,780,5,21,0,N,0,,,,,
1793632,2008,4,4,5,2249,1950,2322,2035,WN,2551,N491WN,93,105,82,167,179,DAL,ELP,562,3,8,0,N,0,5,0,0,0,162
140905,2008,1,17,4,1715,1635,2030,1838,YV,7269,N27318,195,123,106,112,40,IAD,ATL,533,20,69,0,N,0,0,112,0,0,0
3757925,2008,7,28,1,930,733,1030,837,YV,7191,N518LR,120,124,101,113,117,CLT,ORD,599,7,12,0,N,0,113,0,0,0,0
1825824,2008,4,13,7,1421,1410,1513,1510,WN,438,N291WN,52,60,44,3,11,STL,MDW,251,3,5,0,N,0,,,,,
6879529,2008,12,19,5,1917,1805,2148,2039,9E,2302,87759E,91,94,51,69,72,EVV,DTW,364,31,9,0,N,0,0,0,0,0,69
3668272,2008,7,22,2,2150,2120,2249,2220,WN,2089,N331SW,59,60,47,29,30,DAL,LBB,293,3,9,0,N,0,14,0,0,0,15
5863767,2008,10,9,4,1902,1745,2232,2125,AA,1808,N499AA,150,160,132,67,77,DFW,PBI,1103,5,13,0,N,0,4,0,0,0,63
4380873,2008,8,25,1,2026,1925,2215,2037,YV,2833,N918FJ,109,72,62,98,61,LAS,PHX,256,6,41,0,N,0,0,0,98,0,0
1776206,2008,3,6,4,700,650,1414,1406,DL,727,N372DA,254,256,229,8,10,SEA,CVG,1964,5,20,0,N,0,,,,,
1555093,2008,3,30,7,2,2255,115,19,FL,705,N937AT,73,84,60,56,67,ATL,DAY,432,4,9,0,N,0,0,0,0,0,56
6494350,2008,12,12,5,852,840,1113,1100,WN,1551,N776WN,141,140,126,13,12,BWI,MCO,787,6,9,0,N,0,,,,,
1602805,2008,3,14,5,1901,1815,2032,2000,MQ,4888,N832AE,91,105,67,32,46,CLE,LGA,418,4,20,0,N,0,0,0,0,0,32
1688542,2008,3,27,4,1227,1145,1544,1500,AA,1362,N460AA,137,135,110,44,42,ORD,JFK,740,9,18,0,N,0,32,10,2,0,0
2713954,2008,5,23,5,2027,1924,2125,2012,EV,4350,N641AS,58,48,20,73,63,ATL,MCN,79,5,33,0,N,0,0,0,73,0,0
157239,2008,1,11,5,2035,1906,2211,2059,OH,5685,N811CA,96,113,71,72,89,BOS,DCA,399,3,22,0,N,0,0,0,0,0,72
